timestamp,ecg_value,bpm,label,hrv,ecg_mean,ecg_std,bpm_range,signal_energy
2643,-0.2706,79.4,light,37.68,-0.2517,0.0557,3.37,3.3217
2644,-0.6384,77.13,light,33.77,-0.6492,0.0479,7.58,21.1856
2645,-0.1193,72.49,light,47.72,-0.1288,0.0538,3.31,0.9749
2646,0.1085,72.94,light,42.5,0.1129,0.0487,6.46,0.7557
2647,0.1922,61.19,deep,58.37,0.1943,0.0595,9.1,2.065
2648,0.2185,73.65,light,39.38,0.2127,0.0391,3.63,2.3382
2649,-0.3883,58.97,deep,54.83,-0.385,0.0443,4.62,7.5088
2650,-0.5089,84.57,awake,19.17,-0.5188,0.0561,7.32,13.6128
2651,-0.0035,78.42,light,42.16,0.0029,0.0511,9.68,0.1312
2652,-0.2048,73.09,light,40.78,-0.2166,0.055,9.85,2.4973
2653,-0.9671,59.14,deep,54.22,-0.9784,0.0523,8.32,47.9969
2654,-0.4183,61.19,deep,50.74,-0.4298,0.0507,9.01,9.3649
2655,0.454,84.03,awake,14.68,0.447,0.0377,9.45,10.06
2656,0.5748,73.27,light,43.54,0.5748,0.0473,3.94,16.6328
2657,-0.0438,82.12,awake,16.94,-0.0379,0.0469,6.75,0.1818
2658,0.393,78.71,light,37.79,0.3886,0.0605,4.19,7.7354
2659,-0.586,77.95,light,40.7,-0.5791,0.047,3.28,16.8763
2660,-0.1484,59.92,deep,48.74,-0.141,0.0525,8.16,1.1313
2661,-0.5213,76.62,light,31.57,-0.5166,0.0537,3.66,13.4866
2662,1.3064,83.6,awake,32.01,1.303,0.0599,4.69,85.0684
2663,-0.1196,57.41,deep,43.73,-0.1211,0.0512,8.44,0.8647
2664,0.3874,73.7,light,42.46,0.3884,0.0518,6.95,7.6773
2665,-0.5924,89.13,awake,18.68,-0.5841,0.0495,4.39,17.1839
2666,0.4299,59.87,deep,56.88,0.4411,0.0477,7.59,9.8414
2667,0.0268,71.52,light,35.75,0.0267,0.0513,7.77,0.1671
2668,1.3419,80.93,awake,21.96,1.3354,0.053,3.02,89.2998
2669,-0.1007,56.92,deep,60.57,-0.0942,0.0476,4.85,0.5575
2670,1.3908,90.94,awake,19.44,1.3952,0.049,3.25,97.4443
2671,-1.3381,75.85,light,29.11,-1.3438,0.0589,4.08,90.4627
2672,0.3245,73.66,light,39.89,0.316,0.0421,5.49,5.0805
2673,-0.9642,91.88,awake,28.01,-0.972,0.0512,5.89,47.3716
2674,1.2722,76.58,light,36.43,1.2749,0.0417,6.55,81.3512
2675,0.4272,84.68,awake,15.1,0.4337,0.0477,8.33,9.5163
2676,-0.0804,56.47,deep,68.72,-0.0742,0.0419,9.55,0.3627
2677,-0.6796,77.11,light,29.59,-0.6782,0.051,8.08,23.1304
2678,0.7636,92.69,awake,22.7,0.772,0.047,6.9,29.9133
2679,0.0753,76.71,light,33.77,0.0784,0.0561,4.87,0.4643
2680,0.5911,75.94,light,37.45,0.5944,0.0506,9.32,17.7916
2681,0.0669,87.07,awake,17.87,0.0686,0.0478,9.23,0.3493
2682,1.2673,84.56,awake,24.37,1.2671,0.0501,3.25,80.4045
2683,-0.6173,60.2,deep,41.65,-0.6117,0.0545,6.19,18.8604
2684,0.1062,75.68,light,25.65,0.1008,0.0446,5.92,0.6075
2685,-0.6762,72.95,light,40.37,-0.6789,0.0466,9.2,23.1551
2686,-0.9734,62.73,deep,50.32,-0.9885,0.0603,9.01,49.035
2687,-0.7333,86.57,light,29.05,-0.7332,0.0483,4.61,26.9937
2688,0.3641,63.34,deep,49.8,0.3508,0.0468,5.79,6.2609
2689,-0.0337,72.1,light,32.35,-0.0397,0.0493,4.93,0.2006
2690,0.1807,57.75,deep,51.61,0.175,0.0429,4.81,1.6238
2691,-0.0874,69.44,light,35.76,-0.0831,0.0535,3.05,0.4889
2692,-0.6712,75.67,light,27.02,-0.6553,0.0515,7.11,21.6043
2693,-0.7966,61.61,deep,54.04,-0.789,0.0498,5.35,31.2489
2694,0.5084,80.21,awake,27.37,0.5042,0.0503,4.37,12.8387
2695,0.2714,80.15,awake,22.67,0.2726,0.0555,8.21,3.8702
2696,1.3018,74.17,light,34.78,1.2963,0.0559,5.5,84.1807
2697,0.0219,61.15,deep,47.25,0.0262,0.0463,7.96,0.1416
2698,0.245,80.49,awake,24.18,0.2519,0.0538,4.37,3.3171
2699,2.0656,93.43,awake,20.68,2.0744,0.0547,3.03,215.3135
2700,0.7224,86.73,awake,22.96,0.7208,0.0419,5.33,26.0678
2701,-0.9363,59.54,deep,55.05,-0.9293,0.0511,6.93,43.3076
2702,0.293,85.11,awake,13.02,0.297,0.0513,7.73,4.5418
2703,-0.2108,75.84,light,54.06,-0.2104,0.0449,8.17,2.3151
2704,-0.2293,72.49,light,47.23,-0.2264,0.0557,9.71,2.7176
2705,-0.286,75.57,light,29.72,-0.2875,0.0495,7.26,4.2563
2706,-0.5096,83.0,awake,21.55,-0.5153,0.0463,8.6,13.383
2707,0.265,58.67,deep,63.85,0.2707,0.0481,7.37,3.779
2708,1.1063,76.94,light,35.64,1.096,0.0625,4.13,60.258
2709,0.9567,69.71,light,32.13,0.9558,0.0551,6.19,45.8271
2710,-0.4597,61.63,deep,63.03,-0.4583,0.0464,8.45,10.6081
2711,-0.9316,60.97,deep,62.81,-0.9266,0.0508,8.04,43.0542
2712,0.0013,81.18,awake,16.79,0.005,0.0535,7.06,0.1441
2713,-0.3134,61.63,deep,48.09,-0.3174,0.0492,5.28,5.1581
2714,0.0158,90.1,awake,11.13,0.0199,0.0542,5.03,0.1668
2715,-0.1557,81.4,awake,19.12,-0.1545,0.0555,9.89,1.3471
2716,-0.7714,76.62,light,27.88,-0.7687,0.0516,8.94,29.6755
2717,0.6674,81.46,awake,28.69,0.6714,0.0424,6.47,22.6268
2718,-0.0012,60.92,deep,60.85,0.0119,0.0466,5.54,0.1154
2719,-0.498,75.36,light,32.91,-0.5183,0.0494,6.77,13.5543
2720,0.8872,74.25,light,45.7,0.8822,0.0464,8.68,39.0244
2721,-0.2924,60.04,deep,55.47,-0.2909,0.0482,6.51,4.3486
2722,-0.3009,58.11,deep,65.79,-0.3025,0.0513,3.21,4.706
2723,-0.5263,77.73,awake,22.86,-0.5284,0.0433,7.33,14.0559
2724,-0.8635,59.69,deep,61.48,-0.8668,0.0538,9.5,37.7109
2725,0.3627,81.77,awake,26.89,0.3789,0.0529,7.8,7.3187
2726,-0.185,65.8,deep,47.27,-0.1918,0.051,7.3,1.9699
2727,-0.7243,87.63,awake,26.25,-0.7273,0.0465,9.6,26.5569
2728,-0.4636,79.35,light,34.18,-0.472,0.0518,7.43,11.2729
2729,0.8004,59.44,deep,63.97,0.8012,0.0533,8.01,32.2414
2730,-0.1205,79.88,awake,17.68,-0.125,0.0415,6.54,0.8677
2731,0.9409,77.18,light,26.97,0.9479,0.0438,9.41,45.0253
2732,-0.3077,83.79,awake,12.67,-0.3162,0.0523,3.67,5.1347
2733,0.5325,64.94,deep,43.99,0.5312,0.0461,7.07,14.217
2734,-0.5095,75.85,light,35.19,-0.5125,0.0382,8.88,13.2071
2735,0.3006,84.08,awake,19.46,0.316,0.0493,6.25,5.1149
2736,-0.4255,80.41,awake,19.2,-0.431,0.0429,5.96,9.3807
2737,-0.0425,88.91,awake,12.55,-0.0347,0.0425,7.76,0.1509
2738,-0.3697,90.58,awake,14.07,-0.3626,0.0505,7.16,6.703
2739,0.743,74.28,light,23.88,0.7404,0.0551,3.26,27.56
2740,1.2142,77.33,light,42.0,1.2072,0.0538,4.75,73.0147
2741,-0.7065,74.81,light,43.09,-0.7159,0.0488,8.53,25.7468
2742,-0.8733,70.61,light,30.51,-0.877,0.0473,6.04,38.5641
2743,-0.1898,91.73,awake,14.4,-0.2077,0.052,5.95,2.2918
2744,0.0096,61.15,deep,49.92,0.0018,0.0532,3.11,0.1418
2745,-0.396,60.6,deep,38.59,-0.3805,0.0466,7.7,7.3464
2746,0.0333,60.39,deep,35.03,0.022,0.0507,7.61,0.1527
2747,0.8744,74.24,light,32.19,0.8713,0.0494,4.51,38.0834
2748,-0.1048,79.48,light,43.64,-0.1054,0.0432,7.19,0.649
2749,0.0168,75.48,light,34.7,0.0069,0.0529,9.64,0.1421
2750,0.2773,74.09,light,32.33,0.277,0.0456,4.28,3.9395
2751,-0.105,59.42,deep,68.99,-0.1067,0.0462,3.46,0.6759
2752,0.569,58.52,deep,48.54,0.5735,0.0518,9.58,16.5788
2753,0.284,62.08,deep,62.02,0.2952,0.0417,7.4,4.4451
2754,-0.2785,62.15,deep,46.75,-0.2762,0.0421,6.94,3.9038
2755,-1.1918,82.48,awake,18.38,-1.1845,0.0507,6.66,70.2854
2756,-0.4513,85.96,awake,24.28,-0.4503,0.048,3.03,10.2548
2757,1.1737,76.7,light,34.65,1.1799,0.0462,9.9,69.7156
2758,1.028,84.95,awake,21.67,1.0127,0.0538,9.68,51.422
2759,0.3032,70.91,light,38.8,0.3041,0.0477,3.72,4.7364
2760,-0.2052,78.84,light,23.35,-0.2076,0.0487,9.88,2.2726
2761,0.2148,76.06,light,42.64,0.2217,0.0456,4.03,2.5614
2762,-0.5533,61.52,deep,61.62,-0.5502,0.0568,8.84,15.2996
2763,-0.0795,60.69,deep,61.95,-0.0846,0.0533,6.57,0.5002
2764,0.5641,59.21,deep,56.62,0.5609,0.0524,4.32,15.8678
2765,0.2842,59.9,deep,42.75,0.2954,0.0492,8.62,4.4837
2766,-0.9079,80.76,awake,18.73,-0.9037,0.0443,3.89,40.9363
2767,0.8168,71.57,light,39.01,0.8098,0.045,9.09,32.8872
2768,-0.7348,76.82,awake,22.61,-0.7209,0.0469,4.57,26.0945
2769,0.7535,71.25,light,23.93,0.7643,0.049,5.32,29.3297
2770,-0.4191,61.98,deep,59.06,-0.4066,0.0438,8.67,8.3615
2771,-0.276,57.52,deep,59.54,-0.279,0.0404,3.17,3.9748
2772,0.4288,60.27,deep,75.81,0.4318,0.0436,9.47,9.4195
2773,-0.2082,58.34,deep,48.88,-0.2094,0.0469,3.72,2.3023
2774,0.0667,73.65,light,41.13,0.068,0.0495,7.2,0.3538
2775,1.6292,71.87,light,45.75,1.627,0.0527,3.44,132.4955
2776,0.4451,59.58,deep,62.69,0.4472,0.0578,6.49,10.1657
2777,-0.0262,73.44,light,43.58,-0.0173,0.0466,3.14,0.1234
2778,-0.1806,74.42,light,39.13,-0.1903,0.0472,3.64,1.9218
2779,0.5708,55.74,deep,52.86,0.5682,0.0473,8.61,16.2534
2780,0.1494,82.71,light,28.04,0.1565,0.0518,4.42,1.3588
2781,1.2581,80.95,light,26.83,1.2576,0.0402,5.22,79.1585
2782,0.7722,58.51,deep,52.65,0.7792,0.0484,5.92,30.4778
2783,1.1533,71.74,light,26.44,1.1492,0.0503,7.96,66.1579
2784,-1.9488,76.15,light,37.56,-1.9452,0.0466,6.32,189.2922
2785,-0.373,62.92,deep,66.84,-0.3693,0.0469,4.2,6.9296
2786,0.4351,83.42,awake,19.85,0.4279,0.0478,8.23,9.2703
2787,0.1094,59.16,deep,58.94,0.1042,0.0417,4.38,0.6303
2788,0.0932,59.08,deep,55.74,0.0888,0.0477,7.56,0.508
2789,0.5444,75.58,light,32.72,0.5419,0.0422,9.86,14.7735
2790,-0.6159,58.27,deep,55.74,-0.6103,0.0615,7.47,18.8142
2791,1.0812,77.11,light,27.62,1.0889,0.0447,7.66,59.3901
2792,0.7338,84.86,awake,21.92,0.7331,0.0535,8.23,27.0135
2793,-0.5025,58.19,deep,58.49,-0.5097,0.042,6.2,13.0779
2794,-1.0811,76.79,awake,21.22,-1.0785,0.0538,7.92,58.3009
2795,0.2825,69.01,light,26.2,0.2907,0.0475,6.44,4.3392
2796,0.7725,74.88,light,30.59,0.7681,0.0412,9.56,29.5842
2797,-0.5377,82.94,awake,20.97,-0.5328,0.0548,6.16,14.3421
2798,1.6548,83.08,awake,25.45,1.6367,0.0525,3.38,134.0825
2799,0.0474,79.92,awake,25.04,0.0457,0.0558,6.32,0.2604
2800,-0.1539,60.96,deep,52.78,-0.1595,0.0551,6.25,1.4241
2801,1.6265,84.12,awake,22.85,1.6276,0.0536,5.64,132.5941
2802,-0.2828,58.72,deep,43.35,-0.2919,0.0608,3.67,4.446
2803,1.4854,84.3,awake,36.39,1.4938,0.0458,6.07,111.672
2804,-0.0909,88.46,awake,20.22,-0.0838,0.0491,7.42,0.4716
2805,-0.0565,62.39,deep,62.61,-0.0625,0.0504,3.47,0.3221
2806,-0.2977,89.81,awake,25.57,-0.2957,0.0392,8.47,4.4501
2807,0.1716,72.75,light,30.06,0.1681,0.0527,9.13,1.5524
2808,-0.5166,79.31,light,41.19,-0.5136,0.0525,4.5,13.3267
2809,-0.8881,57.66,deep,62.25,-0.8911,0.0376,4.16,39.7701
2810,-0.7583,73.72,light,32.34,-0.7532,0.0397,4.16,28.4471
2811,-0.0946,77.52,light,41.63,-0.0814,0.0522,7.98,0.4679
2812,0.3956,78.68,light,28.77,0.392,0.0442,6.24,7.7827
2813,-0.443,69.83,light,34.85,-0.4396,0.0588,4.82,9.8355
2814,-0.0888,87.18,awake,21.84,-0.085,0.0471,4.51,0.4717
2815,1.648,91.35,awake,15.95,1.6464,0.0527,8.52,135.6763
2816,0.4165,75.08,light,37.42,0.4254,0.0434,3.49,9.1436
2817,-0.0623,74.99,light,35.98,-0.0629,0.0506,3.31,0.3258
2818,0.1897,73.4,light,33.5,0.1918,0.0509,3.46,1.969
2819,0.1325,85.35,awake,8.71,0.1286,0.0571,4.64,0.9896
2820,-0.3718,74.73,light,43.08,-0.3864,0.0449,3.86,7.565
2821,0.0226,58.55,deep,61.51,0.0255,0.0519,4.86,0.1675
2822,-1.2316,79.46,light,30.07,-1.2259,0.0433,9.03,75.24
2823,-1.1659,61.24,deep,53.14,-1.1729,0.0436,3.79,68.8751
2824,-0.3183,58.0,deep,62.92,-0.3356,0.0433,9.45,5.7255
2825,-0.2372,84.83,awake,22.42,-0.2344,0.0438,7.79,2.8431
2826,0.06,62.1,deep,51.09,0.0627,0.0406,5.25,0.2791
2827,-0.4051,80.94,light,38.53,-0.4061,0.0507,8.55,8.3745
2828,0.3564,60.04,deep,49.23,0.3457,0.0457,7.98,6.0806
2829,0.714,70.93,light,33.66,0.7149,0.0414,6.76,25.6434
2830,0.609,74.0,light,26.37,0.604,0.0469,6.04,18.3487
2831,1.1914,61.92,deep,59.38,1.1934,0.0578,3.83,71.3732
2832,-0.0402,57.42,deep,51.11,-0.0432,0.0549,4.99,0.244
2833,1.0918,84.75,awake,23.17,1.0994,0.0422,8.24,60.5194
2834,0.3509,91.7,awake,27.01,0.3468,0.0463,8.84,6.1197
2835,1.0742,77.91,awake,20.38,1.0744,0.0475,5.77,57.8254
2836,0.5171,70.41,light,30.29,0.5225,0.0461,9.8,13.7561
2837,-0.5105,73.73,light,32.26,-0.5143,0.0492,3.01,13.3437
2838,-1.2405,77.55,awake,21.55,-1.2509,0.0502,7.77,78.3686
2839,-0.3046,61.18,deep,46.21,-0.309,0.0486,9.84,4.8922
2840,0.3004,80.36,awake,13.18,0.3144,0.0499,4.23,5.0663
2841,-0.0596,58.99,deep,63.27,-0.0588,0.0524,5.53,0.3104
2842,-0.478,62.18,deep,51.79,-0.472,0.0472,6.76,11.2506
2843,0.4131,61.26,deep,53.4,0.4079,0.0499,6.03,8.4454
2844,0.0058,61.98,deep,70.69,0.0016,0.0495,7.44,0.1224
2845,1.1549,81.52,awake,13.74,1.1465,0.05,8.35,65.8534
2846,0.7816,60.05,deep,77.59,0.7759,0.0544,6.79,30.2461
2847,-0.053,67.86,light,34.87,-0.0493,0.0539,4.89,0.2668
2848,0.5435,89.36,awake,22.13,0.5522,0.0523,9.42,15.3852
2849,0.0569,78.5,awake,17.4,0.0575,0.0446,3.64,0.2651
2850,0.15,84.83,awake,26.37,0.1378,0.0483,8.39,1.0652
2851,0.6736,79.34,awake,15.69,0.6719,0.052,4.05,22.7057
2852,0.2366,77.62,light,28.06,0.2401,0.0543,5.88,3.0307
2853,0.667,59.45,deep,46.18,0.6679,0.0463,3.06,22.4139
2854,-1.5211,86.23,awake,15.86,-1.5212,0.057,6.89,115.866
2855,0.1945,74.89,light,30.64,0.1868,0.0504,4.52,1.8722
2856,-0.5749,77.68,light,38.4,-0.5846,0.0381,7.19,17.1579
2857,-0.0093,88.23,awake,21.06,0.0016,0.0512,7.13,0.1312
2858,0.905,60.95,deep,66.66,0.9066,0.041,8.3,41.182
2859,0.099,74.25,light,31.91,0.0915,0.057,3.71,0.5809
2860,-1.0097,59.66,deep,55.17,-1.0083,0.0451,3.06,50.9331
2861,-0.2495,61.79,deep,67.14,-0.2535,0.0481,8.47,3.3292
2862,0.976,72.91,light,46.56,0.9703,0.0486,6.75,47.1969
2863,0.3004,76.97,light,36.41,0.2929,0.0454,6.29,4.3924
2864,-0.4469,78.23,awake,20.83,-0.4618,0.0527,9.8,10.8013
2865,0.4007,88.94,awake,13.47,0.4029,0.0476,7.38,8.23
2866,-0.389,61.38,deep,52.86,-0.3838,0.0487,6.36,7.4823
2867,0.2711,76.95,light,32.7,0.2642,0.053,7.75,3.6295
2868,-0.8562,79.79,awake,23.14,-0.859,0.0556,5.88,37.0455
2869,0.1823,60.1,deep,54.95,0.1831,0.0543,7.32,1.8238
2870,1.0451,85.91,awake,19.12,1.0314,0.0529,7.35,53.3262
2871,0.9426,85.59,awake,26.07,0.9378,0.05,8.65,44.1027
2872,0.3255,77.97,light,31.18,0.322,0.0456,7.36,5.2883
2873,-1.9942,79.54,awake,21.7,-2.0005,0.0547,4.25,200.2484
2874,-0.0925,93.12,awake,23.02,-0.0978,0.0484,9.44,0.5953
2875,-0.2143,70.61,light,15.67,-0.2198,0.0509,8.73,2.5458
2876,-0.5966,61.84,deep,70.0,-0.5906,0.0487,8.48,17.5607
2877,0.9536,80.38,awake,17.11,0.9561,0.0508,3.53,45.8339
2878,-1.0995,71.22,light,47.26,-1.0989,0.0469,4.9,60.4875
2879,-1.4718,76.94,light,41.2,-1.4789,0.0512,3.29,109.4922
2880,-0.0818,79.75,light,24.05,-0.0891,0.036,3.68,0.4619
2881,0.4274,60.89,deep,55.57,0.4315,0.0468,5.1,9.4185
2882,1.162,85.31,awake,23.38,1.1682,0.044,4.87,68.3308
2883,-0.4796,83.1,awake,15.31,-0.4694,0.0501,9.32,11.1436
2884,-0.6815,73.9,light,40.06,-0.6794,0.0481,5.29,23.192
2885,-0.2802,73.28,light,39.0,-0.2806,0.0488,3.69,4.0565
2886,0.7897,90.61,awake,24.86,0.7805,0.0463,8.12,30.5664
2887,-0.1858,61.79,deep,55.37,-0.1846,0.0509,6.64,1.8339
2888,1.0187,77.68,light,36.99,1.0144,0.0478,6.91,51.5691
2889,-0.3821,58.37,deep,59.47,-0.3813,0.0453,8.86,7.3702
2890,0.4807,60.05,deep,47.79,0.475,0.0493,9.48,11.4052
2891,0.1225,62.5,deep,41.25,0.123,0.047,9.11,0.867
2892,-0.1781,73.01,light,28.55,-0.1728,0.0541,7.56,1.6396
2893,-0.8739,82.25,awake,21.28,-0.8689,0.0499,4.23,37.8735
2894,0.2608,59.68,deep,50.26,0.269,0.0464,4.45,3.7255
2895,0.5602,59.38,deep,72.08,0.5561,0.0509,5.22,15.5898
2896,-1.4422,76.08,light,27.78,-1.4371,0.0494,3.48,103.3835
2897,0.3699,62.11,deep,67.63,0.3725,0.0512,3.53,7.0701
2898,-0.3346,84.28,awake,19.89,-0.3351,0.0469,9.2,5.7259
2899,-0.5198,56.78,deep,50.63,-0.5277,0.0507,5.46,14.0528
2900,0.3566,58.46,deep,65.45,0.3484,0.051,8.06,6.1998
2901,-0.0962,92.27,awake,19.12,-0.104,0.0476,7.11,0.654
2902,-0.6695,57.04,deep,55.07,-0.6769,0.0538,4.32,23.055
2903,0.0887,70.0,light,42.77,0.0784,0.0515,9.6,0.4403
2904,0.6979,69.75,light,29.58,0.6989,0.0455,3.56,24.5257
2905,-0.5538,57.61,deep,53.87,-0.5476,0.0543,6.62,15.1431
2906,-0.8204,60.09,deep,62.34,-0.8159,0.0495,4.64,33.405
2907,-0.651,60.67,deep,47.59,-0.6583,0.0507,7.0,21.7949
2908,-0.3712,85.93,awake,17.42,-0.3771,0.054,6.59,7.2553
2909,-0.3459,64.47,deep,46.72,-0.3335,0.0571,8.3,5.7243
2910,0.1397,71.11,light,20.44,0.136,0.0497,3.17,1.0481
2911,-0.9207,72.42,light,47.35,-0.9278,0.0468,9.2,43.1485
2912,-0.1008,73.39,light,30.5,-0.114,0.0467,9.88,0.7594
2913,-0.1294,60.35,deep,47.2,-0.1139,0.0558,3.68,0.8047
2914,0.2456,63.13,deep,49.14,0.2447,0.0487,6.94,3.1131
2915,0.0096,64.64,deep,51.98,0.0018,0.0463,7.11,0.1075
2916,0.8294,75.02,light,44.99,0.833,0.0582,6.07,34.8624
2917,0.5396,61.1,deep,63.44,0.5369,0.0497,6.61,14.5359
2918,-0.1444,62.98,deep,61.83,-0.1411,0.0468,7.6,1.105
2919,1.1013,89.21,awake,16.63,1.1175,0.0486,4.11,62.56
2920,-0.306,63.46,deep,54.79,-0.3087,0.0539,5.76,4.9105
2921,0.5942,70.98,light,29.83,0.5835,0.0597,4.58,17.2029
2922,-0.5227,62.24,deep,55.02,-0.5303,0.0448,7.17,14.1608
2923,0.0968,87.44,awake,25.62,0.0948,0.0579,3.94,0.6171
2924,0.4153,83.59,awake,20.23,0.4205,0.0453,9.19,8.9416
2925,-0.2,59.83,deep,52.04,-0.1972,0.0504,9.54,2.0717
2926,0.1069,58.68,deep,50.96,0.1087,0.0498,5.56,0.7152
2927,-0.1011,74.4,light,32.34,-0.1187,0.0439,7.8,0.8007
2928,0.1829,83.77,awake,22.63,0.1807,0.0503,4.89,1.7588
2929,-0.8478,84.04,awake,17.64,-0.8524,0.0653,5.01,36.5387
2930,-0.2378,87.1,awake,21.97,-0.2362,0.0414,7.8,2.875
2931,-0.0218,74.67,light,33.79,-0.0142,0.0486,5.66,0.1284
2932,0.428,60.36,deep,70.34,0.4296,0.0379,8.17,9.3009
2933,-0.2993,55.25,deep,53.15,-0.3048,0.0485,6.5,4.7625
2934,1.3285,89.63,awake,24.0,1.3213,0.0489,3.24,87.4129
2935,-0.4093,58.91,deep,47.96,-0.4208,0.0415,8.85,8.9405
2936,1.1284,72.77,light,28.26,1.1235,0.0497,3.6,63.2374
2937,1.1176,74.99,light,32.14,1.1239,0.0541,8.62,63.3014
2938,0.4626,74.82,awake,20.57,0.4634,0.0497,7.92,10.8605
2939,0.6821,57.21,deep,55.08,0.6914,0.053,6.67,24.0411
2940,-0.2437,75.4,light,38.35,-0.2469,0.0494,7.93,3.1697
2941,-0.4816,82.1,awake,21.7,-0.4746,0.0394,6.46,11.3413
2942,-0.2269,82.53,awake,24.27,-0.219,0.0574,6.89,2.5627
2943,0.7982,74.72,light,38.97,0.7941,0.0511,9.64,31.6611
2944,-0.726,75.92,light,37.98,-0.7351,0.0538,9.48,27.1599
2945,0.2255,84.32,awake,20.54,0.2356,0.0554,8.45,2.9282
2946,0.9127,79.49,light,33.31,0.906,0.0467,7.27,41.1545
2947,-0.2365,59.0,deep,40.14,-0.2508,0.0519,4.2,3.2806
2948,1.034,92.43,awake,16.26,1.0339,0.0529,6.78,53.5891
2949,-0.8188,86.95,awake,28.06,-0.8163,0.0474,4.23,33.4259
2950,-0.7027,63.41,deep,52.36,-0.694,0.045,3.77,24.1799
2951,-0.1025,73.87,light,28.79,-0.1011,0.0536,6.74,0.6552
2952,0.1847,78.59,awake,13.81,0.1787,0.0526,4.91,1.7352
2953,-0.0161,76.69,light,41.62,-0.0016,0.0502,4.0,0.1263
2954,0.4272,87.54,awake,18.93,0.4282,0.0435,3.9,9.2622
2955,0.1052,76.32,light,37.34,0.1085,0.0461,4.73,0.6952
2956,0.9855,57.78,deep,48.37,0.9807,0.0459,4.4,48.1904
2957,1.0475,60.81,deep,53.72,1.0495,0.0533,9.49,55.2181
2958,-0.932,87.97,awake,19.94,-0.9295,0.0504,6.66,43.3274
2959,-0.0454,61.57,deep,56.42,-0.0418,0.0518,4.44,0.2213
2960,-0.3955,61.28,deep,65.39,-0.3933,0.0453,7.59,7.8366
2961,1.04,78.36,light,33.69,1.0458,0.0487,6.57,54.7993
2962,0.8834,87.04,awake,25.62,0.8879,0.043,4.33,39.5094
2963,0.5888,60.63,deep,48.9,0.5802,0.0518,9.58,16.9649
2964,-0.386,58.22,deep,48.42,-0.3897,0.0583,8.61,7.7653
2965,0.9594,71.73,light,31.69,0.9514,0.0539,5.41,45.4022
2966,-1.0121,83.25,awake,15.23,-1.0183,0.0583,5.52,52.0116
2967,-0.4169,77.31,light,35.41,-0.4168,0.0489,6.22,8.807
2968,0.3227,85.53,awake,18.43,0.3336,0.0439,9.52,5.6603
2969,0.1935,63.22,deep,42.15,0.1911,0.053,7.56,1.9661
2970,0.1976,85.72,awake,18.22,0.2118,0.0431,6.92,2.3359
2971,0.3047,56.92,deep,61.56,0.307,0.0478,3.41,4.8259
2972,1.5108,95.05,awake,16.34,1.5103,0.0486,3.77,114.1619
2973,-0.8751,94.5,awake,15.86,-0.8779,0.0537,9.68,38.6793
2974,0.4166,62.53,deep,52.23,0.414,0.047,7.49,8.6808
2975,0.1239,92.04,awake,20.75,0.1138,0.0373,7.3,0.7169
2976,0.4155,85.56,awake,23.55,0.4089,0.0529,3.06,8.4985
2977,0.0366,72.68,light,42.96,0.0389,0.054,9.73,0.2215
2978,-1.6224,79.12,light,33.14,-1.6174,0.0532,5.39,130.938
2979,-0.7654,57.75,deep,52.49,-0.7623,0.0432,7.0,29.1503
2980,0.0116,71.39,light,43.74,0.0008,0.051,7.58,0.1299
2981,0.2189,89.51,awake,22.87,0.21,0.0531,5.12,2.3462
2982,-0.2579,60.53,deep,49.63,-0.257,0.0505,6.09,3.4312
2983,-0.3896,86.56,awake,21.05,-0.3961,0.053,8.93,7.9834
2984,-0.2793,59.81,deep,55.64,-0.2768,0.0523,7.61,3.967
2985,-0.5843,84.35,awake,19.18,-0.5758,0.0477,7.75,16.6918
2986,-0.1894,91.1,awake,22.89,-0.1774,0.052,6.81,1.7083
2987,-0.1836,84.0,awake,20.93,-0.1919,0.0583,6.37,2.011
2988,0.3829,84.94,awake,7.01,0.3882,0.0487,7.52,7.655
2989,0.5941,60.28,deep,49.88,0.6005,0.0542,5.26,18.1788
2990,-0.5483,57.75,deep,76.55,-0.5446,0.0499,8.67,14.9527
2991,0.0909,86.06,awake,22.03,0.0968,0.0519,9.91,0.6032
2992,-0.4761,92.9,awake,16.0,-0.4737,0.0459,9.46,11.3265
2993,0.4121,58.34,deep,49.77,0.4009,0.0423,3.23,8.1251
2994,-0.3834,58.23,deep,54.17,-0.3849,0.0514,8.32,7.54
2995,-1.462,84.48,awake,18.22,-1.4668,0.0548,9.39,107.728
2996,0.0018,77.24,light,40.24,0.0052,0.0378,9.31,0.0728
2997,0.2783,94.13,awake,16.23,0.2881,0.0601,9.82,4.3319
2998,-0.5047,73.43,light,35.9,-0.4991,0.0467,3.78,12.5645
2999,-1.1727,87.06,awake,15.51,-1.1781,0.0449,7.15,69.4922
3000,0.6562,59.45,deep,55.96,0.6617,0.0572,8.31,22.0579
3001,0.2544,75.29,light,30.83,0.2522,0.0457,3.35,3.2842
3002,-0.1804,56.71,deep,66.54,-0.188,0.0529,6.28,1.907
3003,-0.1693,80.53,awake,24.32,-0.1618,0.0475,8.83,1.421
3004,0.2718,72.3,light,29.19,0.2753,0.0535,7.23,3.932
3005,-0.4074,75.42,light,34.85,-0.4027,0.0544,7.21,8.257
3006,-1.6314,88.28,awake,24.96,-1.6236,0.0573,3.59,131.9743
3007,0.501,82.9,light,42.93,0.5106,0.0545,7.65,13.1858
